ID_Uzorka;GPS_LAT;GPS_LONG
2886;18.464688;77.347099
2887;18.414004;77.503339
2888;18.493372;77.43412
2889;18.422673;77.346391
2890;18.446129;77.453179
2891;18.488952;77.431464
2892;18.448686;77.519647
2893;18.489019;77.450861
2894;18.452042;77.434177
2895;18.395267;77.497332
2896;18.466671;77.465847
2897;18.441542;77.517439
2898;18.385172;77.440892
2899;18.456144;77.543793
2900;18.466601;77.423909
2901;18.426145;77.46308
2902;18.492966;77.375153
2903;18.38661;77.46785
2904;18.382356;77.42682
2905;18.43669;77.411619
2906;18.387272;77.395006
2907;18.440996;77.367494
2908;18.39973;77.469476
2909;18.437787;77.436008
2910;18.455733;77.451622
2911;18.480173;77.460232
2912;18.411267;77.38002
2913;18.465708;77.54541
2914;18.529224;77.385195
2915;18.378287;77.51059
2916;18.484967;77.43048
2917;18.365028;77.388726
2918;18.443754;77.425705
2919;18.462897;77.48588
2920;18.475276;77.419039
2921;18.400603;77.483487
2922;18.499342;77.456072
2923;18.405901;77.48013
2924;18.49559;77.439331
2925;18.445292;77.403554
2926;18.416195;77.442542
2927;18.420679;77.347091
2928;18.486543;77.478443
2929;18.501969;77.49573
2930;18.420848;77.379178
2931;18.397874;77.406763
2932;18.456016;77.514546
2933;18.460764;77.469844
2934;18.464343;77.482358
2935;18.480017;77.456727
2936;18.453611;77.394297
2937;18.434083;77.505046
2938;18.465933;77.440157
2939;18.530983;77.497507
2940;18.415145;77.458056
2941;18.520913;77.387152
2942;18.497491;77.411608
2943;18.464593;77.574393
2944;18.454691;77.381753
2945;18.472314;77.427575
2946;18.433113;77.467461
2947;18.442405;77.535736
2948;18.361721;77.469174
2949;18.400193;77.376554
2950;18.44259;77.436128
2951;18.415179;77.327311
2952;18.514368;77.454539
2953;18.469429;77.368765
2954;18.392932;77.489912
2955;18.423127;77.378288
2956;18.481872;77.353629
2957;18.422651;77.487137
2958;18.442301;77.413967
2959;18.394008;77.389449
2960;18.389803;77.405851
2961;18.420604;77.49312
2962;18.408308;77.441696
2963;18.420168;77.459698
2964;18.440555;77.356199
2965;18.472469;77.445917
2966;18.368493;77.406242
2967;18.446412;77.488536
2968;18.452838;77.42372
2969;18.445364;77.447047
2970;18.42227;77.483443
2971;18.44346;77.417693
2972;18.404517;77.358307
2973;18.405836;77.47101
2974;18.447802;77.41272
2975;18.394215;77.445467
2976;18.429096;77.432525
2977;18.414815;77.537901
2978;18.361857;77.435194
2979;18.370041;77.524663
2980;18.441883;77.445126
2981;18.548854;77.470976
2982;18.468807;77.439571
2983;18.462788;77.530415
2984;18.501466;77.463565
2985;18.506749;77.439653
2986;18.463584;77.435003
2987;18.419344;77.462061
2988;18.423604;77.478865
2989;18.505655;77.521168
2990;18.45849;77.428644
2991;18.479406;77.418166
2992;18.449941;77.444235
2993;18.452466;77.481749
2994;18.426747;77.383184
2995;18.451544;77.393809
2996;18.485538;77.482287
2997;18.490123;77.380617
2998;18.460118;77.441926
2999;18.567719;77.500564
3000;18.435435;77.457471
3001;18.412514;77.402894
3002;18.505025;77.470151
3003;18.407361;77.430596
3004;18.473749;77.391934
3005;18.480344;77.384248
3006;18.481366;77.500728
3007;18.494476;77.397463
3008;18.381135;77.530048
3009;18.542533;77.422142
3010;18.429459;77.489777
3011;18.454518;77.400449
3012;18.439944;77.444298
3013;18.406162;77.500431
3014;18.432548;77.394763
3015;18.502367;77.42066
3016;18.435131;77.415327
3017;18.450255;77.308327
3018;18.467934;77.378386
3019;18.460865;77.375344
3020;18.467886;77.425384
3021;18.557339;77.598975
3022;18.48603;77.420352
3023;18.500298;77.461407
3024;18.424097;77.508767
3025;18.467963;77.442783
3026;18.461229;77.501667
3027;18.509599;77.461774
3028;18.415986;77.488704
3029;18.446035;77.423354
3030;18.44192;77.392616
3031;18.44213;77.450498
3032;18.451538;77.439696
3033;18.414513;77.394039
3034;18.445507;77.423379
3035;18.432542;77.391621
3036;18.498485;77.445138
3037;18.483457;77.478123
3038;18.447185;77.482818
3039;18.473792;77.425036
3040;18.342971;77.453296
3041;18.462159;77.473275
3042;18.357605;77.505152
3043;18.40627;77.454317
3044;18.441351;77.334299
3045;18.395027;77.395504
3046;18.434129;77.483108
3047;18.458372;77.418323
3048;18.408497;77.396697
3049;18.435647;77.351238
3050;18.395471;77.408571
3051;18.524194;77.509325
3052;18.490381;77.44049
3053;18.474614;77.442809
3054;18.439265;77.431631
3055;18.443027;77.462622
3056;18.438091;77.504318
3057;18.40032;77.465537
3058;18.355808;77.451243
3059;18.507506;77.475545
3060;18.476915;77.419485
3061;18.534642;77.456475
3062;18.491676;77.417524
3063;18.496789;77.480271
3064;18.39278;77.498871
3065;18.403853;77.469142
3066;18.470921;77.510503
3067;18.390424;77.416157
3068;18.407472;77.381084
3069;18.412228;77.51803
3070;18.493784;77.423679
3071;18.492166;77.480192
3072;18.530744;77.538698
3073;18.425192;77.525849
3074;18.449641;77.444479
3075;18.49074;77.510079
3076;18.41638;77.477348
3077;18.52381;77.426678
3078;18.353983;77.512679
3079;18.472004;77.438849
3080;18.378942;77.504128
3081;18.467611;77.471726
3082;18.445628;77.47371
3083;18.441302;77.528903
3084;18.446925;77.44572
3085;18.384005;77.472064
3086;18.436984;77.39956
3087;18.424613;77.376549
3088;18.416911;77.489014
3089;18.338669;77.509454
3090;18.474226;77.543109
3091;18.421912;77.432362
3092;18.461412;77.466915
3093;18.401603;77.399628
3094;18.471576;77.456184
3095;18.473883;77.468808
3096;18.409886;77.449264
3097;18.458083;77.446694
3098;18.49205;77.488197
3099;18.386555;77.385692
3100;18.408127;77.448392
3101;18.38682;77.486796
3102;18.414057;77.438161
3103;18.450145;77.519329
3104;18.420565;77.524808
3105;18.453258;77.478721
3106;18.401855;77.46696
3107;18.430851;77.533899
3108;18.43186;77.541393
3109;18.449196;77.435563
3110;18.483636;77.502994
3111;18.417341;77.446134
3112;18.430367;77.563753
3113;18.433856;77.45741
3114;18.37335;77.44833
3115;18.445285;77.441654
3116;18.385479;77.36621
3117;18.307651;77.447956
3118;18.467098;77.515692
3119;18.419905;77.416121
3120;18.486996;77.47291
3121;18.443438;77.507855
3122;18.442543;77.376551
3123;18.436697;77.49772
3124;18.510436;77.387502
3125;18.502127;77.43885
3126;18.457055;77.492059
3127;18.464951;77.545719
3128;18.45678;77.48132
3129;18.374522;77.373507
3130;18.450712;77.447718
3131;18.397498;77.422726
3132;18.407537;77.443562
3133;18.387244;77.459836
3134;18.523456;77.379475
3135;18.483536;77.410045
3136;18.420039;77.540632
3137;18.410175;77.398703
3138;18.515695;77.488069
3139;18.4484;77.466837
3140;18.37551;77.445314
3141;18.442089;77.485087
3142;18.458484;77.444511
3143;18.408313;77.4624
3144;18.443864;77.499897
3145;18.444798;77.38935
3146;18.437824;77.443176
3147;18.468818;77.403391
3148;18.391049;77.477633
3149;18.466551;77.410149
3150;18.402812;77.527165
3151;18.408031;77.35658
3152;18.410476;77.484446
3153;18.411299;77.443097
3154;18.529522;77.50753
3155;18.414813;77.47277
3156;18.383176;77.498886
3157;18.504022;77.457319
3158;18.528856;77.517079
3159;18.488007;77.453082
3160;18.414765;77.421394
3161;18.405252;77.386274
3162;18.524907;77.556355
3163;18.523111;77.438771
3164;18.471272;77.381045
3165;18.442676;77.443223
3166;18.399234;77.458193
3167;18.395692;77.378722
3168;18.426173;77.477761
3169;18.44055;77.439076
3170;18.477368;77.552087
3171;18.411565;77.488374
3172;18.391795;77.470284
3173;18.496617;77.454763
3174;18.440149;77.447855
3175;18.431151;77.471486
3176;18.371509;77.438406
3177;18.441726;77.414035
3178;18.525229;77.521698
3179;18.411131;77.521875
3180;18.447737;77.480918
3181;18.479449;77.509778
3182;18.391008;77.472683
3183;18.422063;77.40786
3184;18.475257;77.44871
3185;18.487116;77.475212
3186;18.39648;77.390762
3187;18.457506;77.419029
3188;18.395731;77.521886
3189;18.495072;77.36702
3190;18.416459;77.489196
3191;18.43508;77.426419
3192;18.379249;77.403635
3193;18.450391;77.394119
3194;18.496518;77.509821
3195;18.424285;77.460529
3196;18.454195;77.567574
3197;18.455514;77.523496
3198;18.418315;77.461822
3199;18.502269;77.469763
3200;18.517649;77.407766
3201;18.356664;77.47518
3202;18.427842;77.491481
3203;18.424216;77.429371
3204;18.417554;77.552577
3205;18.481653;77.395565
3206;18.409857;77.399496
3207;18.467223;77.474558
3208;18.423067;77.453053
3209;18.41153;77.431024
3210;18.489961;77.496257
3211;18.425856;77.458977
3212;18.355426;77.472432
3213;18.398023;77.392885
3214;18.397605;77.50473
3215;18.394133;77.381608
3216;18.448762;77.421973
3217;18.476899;77.479532
3218;18.448436;77.489651
3219;18.395126;77.400033
3220;18.486609;77.420963
3221;18.342628;77.385228
3222;18.405242;77.4258
3223;18.463099;77.421959
3224;18.449407;77.417594
3225;18.510449;77.406779
3226;18.413371;77.47423
3227;18.486116;77.414447
3228;18.400638;77.576456
3229;18.387616;77.370545
3230;18.414013;77.462478
3231;18.483855;77.413056
3232;18.514999;77.445318
3233;18.423211;77.428585
3234;18.452216;77.480198
3235;18.413099;77.378909
3236;18.413983;77.471902
3237;18.376982;77.379861
3238;18.373248;77.406019
3239;18.363957;77.393762
3240;18.568591;77.506915
3241;18.41869;77.39316
3242;18.403649;77.405092
3243;18.624492;77.421246
3244;18.414166;77.461402
3245;18.458755;77.488917
3246;18.360233;77.487429
3247;18.371408;77.459509
3248;18.443879;77.447149
3249;18.422367;77.459909
3250;18.409032;77.447185
3251;18.39478;77.457123
3252;18.34117;77.486041
3253;18.3845;77.439584
3254;18.561914;77.405287
3255;18.347316;77.393042
3256;18.54116;77.544202
3257;18.467082;77.413268
3258;18.437498;77.367052
3259;18.484679;77.421181
3260;18.374129;77.530306
3261;18.412466;77.343449
3262;18.494042;77.460797
3263;18.42098;77.456999
3264;18.408906;77.42503
3265;18.467557;77.461548
3266;18.347363;77.430413
3267;18.408901;77.516999
3268;18.441487;77.402248
3269;18.423236;77.413195
3270;18.449234;77.472307
3271;18.447078;77.479581
3272;18.471764;77.463208
3273;18.4723;77.49254
3274;18.412103;77.430783
3275;18.378587;77.521632
3276;18.40751;77.45372
3277;18.391641;77.43225
3278;18.491638;77.474857
3279;18.48789;77.475289
3280;18.440186;77.460686
3281;18.402909;77.442112
3282;18.370502;77.477159
3283;18.360911;77.427636
3284;18.446535;77.521273
3285;18.368467;77.406904
3286;18.392652;77.425436
3287;18.527501;77.477218
3288;18.423161;77.399391
3289;18.488765;77.420369
3290;18.441749;77.471967
3291;18.380405;77.468868
3292;18.401121;77.447999
3293;18.447095;77.338251
3294;18.48469;77.357092
3295;18.47777;77.502256
3296;18.516893;77.545358
3297;18.471403;77.478643
3298;18.384475;77.488798
3299;18.465805;77.441726
3300;18.436422;77.50678
3301;18.575472;77.462824
3302;18.469636;77.438694
3303;18.446051;77.541653
3304;18.382016;77.386602
3305;18.392609;77.395337
3306;18.513662;77.483374
3307;18.42579;77.504872
3308;18.457322;77.335252
3309;18.51475;77.437496
3310;18.442607;77.362955
3311;18.459754;77.490399
3312;18.476396;77.45296
3313;18.469046;77.376136
3314;18.477595;77.430222
3315;18.366099;77.439425
3316;18.469342;77.437805
3317;18.395994;77.481316
3318;18.551986;77.438411
3319;18.456137;77.421601
3320;18.409256;77.381756
3321;18.456057;77.439247
3322;18.426132;77.451536
3323;18.414029;77.362223
3324;18.3235;77.50643
3325;18.486272;77.514091
3326;18.453502;77.537693
3327;18.311;77.542394
3328;18.435723;77.5069
3329;18.435315;77.436771
3330;18.514041;77.446787
3331;18.501084;77.532467
3332;18.518288;77.441116
3333;18.45874;77.387643
3334;18.470937;77.397234
3335;18.521475;77.451308
3336;18.485448;77.421808
3337;18.45181;77.46488
3338;18.418391;77.398815
3339;18.50112;77.573852
3340;18.386017;77.448777
3341;18.441268;77.443586
3342;18.400735;77.410269
3343;18.36748;77.491557
3344;18.416722;77.406018
3345;18.456025;77.473008
3346;18.485682;77.456126
3347;18.495284;77.424188
3348;18.444334;77.517029
3349;18.4475;77.485978
3350;18.424431;77.497429
3351;18.491213;77.412826
3352;18.462771;77.362539
3353;18.374816;77.448809
3354;18.582851;77.457558
3355;18.45612;77.394721
3356;18.395239;77.565346
3357;18.43258;77.414425
3358;18.426626;77.463889
3359;18.438042;77.456341
3360;18.421671;77.498664
3361;18.50474;77.460153
3362;18.42436;77.459522
3363;18.425688;77.440664
3364;18.337271;77.514075
3365;18.577755;77.536572
3366;18.44134;77.425103
3367;18.485198;77.491016
3368;18.461208;77.390287
3369;18.510262;77.408871
3370;18.350219;77.475881
3371;18.371245;77.520023
3372;18.544253;77.555948
3373;18.472966;77.429861
3374;18.481675;77.44536
3375;18.456018;77.501941
3376;18.477612;77.446188
3377;18.423247;77.444745
3378;18.466956;77.442827
3379;18.497546;77.444002
3380;18.383123;77.467766
3381;18.321637;77.459147
3382;18.444239;77.396891
3383;18.374374;77.428337
3384;18.463182;77.409121
3385;18.464108;77.467884
3386;18.418464;77.499638
3387;18.494582;77.502404
3388;18.508251;77.446675
3389;18.437729;77.503517
3390;18.486874;77.433461
3391;18.52592;77.446499
3392;18.402013;77.411189
3393;18.399994;77.490196
3394;18.352749;77.364375
3395;18.46922;77.426815
3396;18.359657;77.435044
3397;18.455968;77.41471
3398;18.4182;77.454665
3399;18.411382;77.390426
3400;18.480304;77.480068
3401;18.409909;77.402063
3402;18.455753;77.463746
3403;18.408938;77.484325
3404;18.500437;77.49236
3405;18.434774;77.499177
3406;18.524349;77.384896
3407;18.433461;77.463163
3408;18.397358;77.492738
3409;18.352913;77.457907
3410;18.428001;77.457596
3411;18.399116;77.470331
3412;18.443325;77.485749
3413;18.423445;77.482575
3414;18.483397;77.411354
3415;18.462393;77.382697
3416;18.436634;77.352572
3417;18.372979;77.399937
3418;18.361955;77.492895
3419;18.35659;77.38074
3420;18.379738;77.445135
3421;18.44045;77.524574
3422;18.410616;77.492654
3423;18.430842;77.513721
3424;18.449444;77.482427
3425;18.439601;77.46151
3426;18.475544;77.400046
3427;18.460104;77.361937
3428;18.456099;77.438974
3429;18.492404;77.422976
3430;18.448455;77.401705
3431;18.419099;77.479444
3432;18.479116;77.499391
3433;18.445229;77.52511
3434;18.440276;77.448167
3435;18.425091;77.45645
3436;18.374291;77.474852
3437;18.430845;77.396286
3438;18.391942;77.507332
3439;18.328507;77.412145
3440;18.491356;77.464291
3441;18.462445;77.437246
3442;18.377865;77.505804
3443;18.392122;77.327323
3444;18.452733;77.438606
3445;18.511091;77.502673
3446;18.529303;77.462587
3447;18.372915;77.450546
3448;18.493145;77.542006
3449;18.420643;77.368984
3450;18.448559;77.515661
3451;18.478421;77.377594
3452;18.447995;77.479902
3453;18.431352;77.554936
3454;18.453288;77.434713
3455;18.541675;77.519847
3456;18.425881;77.409931
3457;18.490316;77.453394
3458;18.466735;77.468131
3459;18.422551;77.508986
3460;18.54962;77.458776
3461;18.445571;77.387433
3462;18.443035;77.494025
3463;18.468586;77.495241
3464;18.475659;77.476182
3465;18.365207;77.466301
3466;18.36521;77.41569
3467;18.365465;77.489406
3468;18.424258;77.478339
3469;18.491504;77.440765
3470;18.459187;77.44722
3471;18.502322;77.439676
3472;18.491372;77.411858
3473;18.404796;77.450506
3474;18.439289;77.423689
3475;18.43204;77.524666
3476;18.524068;77.441749
3477;18.382372;77.435345
3478;18.401472;77.481123
3479;18.474114;77.446462
3480;18.380427;77.389402
3481;18.403207;77.396799
3482;18.48003;77.501623
3483;18.419407;77.389249
3484;18.421996;77.424578
3485;18.390488;77.464321
3486;18.486153;77.386993
3487;18.398512;77.453132
3488;18.513412;77.493688
3489;18.451236;77.393594
3490;18.427193;77.560549
3491;18.407881;77.423765
3492;18.502023;77.479133
3493;18.444772;77.471475
3494;18.407687;77.434842
3495;18.476895;77.351678
3496;18.391839;77.500204
3497;18.476384;77.43589
3498;18.447414;77.454909
3499;18.395089;77.41836
3500;18.513837;77.37155
3501;18.554591;77.487956
3502;18.413005;77.406429
3503;18.458514;77.375498
3504;18.435448;77.410647
3505;18.447991;77.481365
3506;18.538735;77.46179
3507;18.452054;77.393561
3508;18.431172;77.52096
3509;18.407403;77.494915
3510;18.446992;77.435905
3511;18.449527;77.411606
3512;18.465576;77.365346
3513;18.448174;77.421623
3514;18.399031;77.496697
3515;18.38773;77.59256
3516;18.444253;77.517281
3517;18.46869;77.436234
3518;18.48716;77.436364
3519;18.472264;77.45039
3520;18.45386;77.404048
3521;18.407945;77.349692
3522;18.378874;77.467735
3523;18.503592;77.376396
3524;18.47656;77.385994
3525;18.471915;77.481481
3526;18.411677;77.41817
3527;18.427194;77.472144
3528;18.515297;77.499543
3529;18.459179;77.418127
3530;18.451704;77.45287
3531;18.553088;77.510595
3532;18.450989;77.45466
3533;18.519102;77.458209
3534;18.488754;77.481699
3535;18.441972;77.413896
3536;18.337267;77.432954
3537;18.526559;77.354448
3538;18.400949;77.517721
3539;18.383322;77.346477
3540;18.42778;77.517363
3541;18.514781;77.370829
3542;18.419879;77.46782
3543;18.404777;77.372654
3544;18.43628;77.50857
3545;18.452474;77.438312
3546;18.435279;77.379834
3547;18.45983;77.567183
3548;18.381896;77.478138
3549;18.41566;77.532659
3550;18.368656;77.455525
3551;18.413606;77.486961
3552;18.459925;77.47311
3553;18.423329;77.46609
3554;18.415448;77.453818
3555;18.535436;77.508755
3556;18.412202;77.431663
3557;18.371144;77.42522
3558;18.514395;77.548574
3559;18.471133;77.432603
3560;18.533176;77.576467
3561;18.49798;77.433694
3562;18.460056;77.504541
3563;18.590112;77.429161
3564;18.502962;77.522433
3565;18.389218;77.377844
3566;18.434574;77.454092
3567;18.460626;77.425696
3568;18.419347;77.541743
3569;18.430562;77.384183
3570;18.43366;77.473687
3571;18.472482;77.475565
3572;18.471196;77.387256
3573;18.409854;77.429791
3574;18.429422;77.481083
3575;18.441539;77.539727
3576;18.506953;77.397634
3577;18.516348;77.434583
3578;18.504695;77.374626
3579;18.483443;77.411088
3580;18.39255;77.391843
3581;18.484623;77.409451
3582;18.41427;77.364192
3583;18.563724;77.488002
3584;18.399012;77.474767
3585;18.433218;77.494511
3586;18.443192;77.407959
3587;18.468212;77.421553
3588;18.475064;77.475433
3589;18.464291;77.435034
3590;18.507821;77.45699
3591;18.519762;77.397298
3592;18.428864;77.368848
3593;18.353251;77.445043
3594;18.434555;77.411126
3595;18.42977;77.463045
3596;18.400339;77.457723
3597;18.493297;77.472527
3598;18.499343;77.492955
3599;18.422013;77.430797
3600;18.451011;77.464926
3601;18.416098;77.44043
3602;18.542276;77.479627
3603;18.478005;77.4719
3604;18.361532;77.453513
3605;18.484344;77.437185
3606;18.402607;77.346166
3607;18.47807;77.491809
3608;18.460936;77.443979
3609;18.432057;77.402735
3610;18.429536;77.412214
3611;18.43009;77.501218
3612;18.400479;77.401602
3613;18.4704;77.444132
3614;18.52461;77.455769
3615;18.412999;77.458386
3616;18.382389;77.473854
3617;18.54021;77.387738
3618;18.466738;77.548576
3619;18.416538;77.404306
3620;18.455362;77.461343
3621;18.450767;77.508676
3622;18.418766;77.422485
3623;18.434406;77.420825
3624;18.361595;77.410742
3625;18.485794;77.519762
3626;18.480036;77.459803
3627;18.449373;77.441565
3628;18.490682;77.414144
3629;18.419211;77.424981
3630;18.431751;77.390303
3631;18.480667;77.472862
3632;18.440074;77.386441
3633;18.445754;77.465368
3634;18.397164;77.458867
3635;18.418721;77.451108
3636;18.460188;77.441546
3637;18.409789;77.314736
3638;18.306202;77.512907
3639;18.366585;77.434766
3640;18.432214;77.37869
3641;18.396227;77.475027
3642;18.437692;77.431379
3643;18.524896;77.416018
3644;18.495441;77.429559
3645;18.429295;77.440551
3646;18.464926;77.321754
3647;18.423367;77.423665
3648;18.449215;77.484449
3649;18.434257;77.389386
3650;18.418217;77.478068
3651;18.391667;77.520348
3652;18.463544;77.482175
3653;18.424117;77.384104
3654;18.461383;77.468686
3655;18.440687;77.516103
3656;18.428623;77.399634
3657;18.456905;77.374411
3658;18.426622;77.451662
3659;18.436449;77.407835
3660;18.478357;77.451969
3661;18.438226;77.460823
3662;18.52117;77.467436
3663;18.444614;77.428139
3664;18.435602;77.492463
3665;18.394173;77.479209
3666;18.407071;77.427051
3667;18.499479;77.44558
3668;18.503368;77.39901
3669;18.344727;77.575366
3670;18.457018;77.407724
3671;18.410392;77.399655
3672;18.459356;77.476689
3673;18.5395;77.408901
3674;18.463485;77.394104
3675;18.458;77.429752
3676;18.394057;77.436214
3677;18.516111;77.397473
3678;18.403536;77.486386
3679;18.465266;77.417704
3680;18.424423;77.502444
3681;18.422899;77.416385
3682;18.451572;77.346333
3683;18.398396;77.425597
3684;18.424349;77.428637
3685;18.419219;77.511841
3686;18.454355;77.357249
3687;18.459041;77.418902
3688;18.447952;77.46248
3689;18.377588;77.365541
3690;18.464411;77.46877
3691;18.342374;77.433566
3692;18.347959;77.456585
3693;18.447141;77.399782
3694;18.406595;77.379741
3695;18.463075;77.39252
3696;18.3438;77.394742
3697;18.395647;77.392536
3698;18.506822;77.400406
3699;18.411593;77.41727
3700;18.452105;77.477314
3701;18.397318;77.498849
3702;18.497073;77.461587
3703;18.48478;77.592737
3704;18.480368;77.405099
3705;18.524334;77.409155
3706;18.452973;77.452373
3707;18.443782;77.394263
3708;18.417187;77.438806
3709;18.444479;77.494564
3710;18.461286;77.388555
3711;18.400726;77.362991
3712;18.409201;77.485213
3713;18.47574;77.480605
3714;18.367334;77.453206
3715;18.420143;77.449437
3716;18.475161;77.557429
3717;18.398229;77.348366
3718;18.46943;77.430955
3719;18.524222;77.416783
3720;18.466951;77.505013
3721;18.457595;77.403494
3722;18.492393;77.476804
3723;18.435211;77.40324
3724;18.427728;77.444672
3725;18.415566;77.485394
3726;18.462442;77.472398
3727;18.472922;77.503143
3728;18.506109;77.39979
3729;18.453032;77.473705
3730;18.581948;77.468992
3731;18.473085;77.402766
3732;18.403913;77.377494
3733;18.476773;77.47064
3734;18.387456;77.456643
3735;18.414513;77.395616
3736;18.4563;77.433764
3737;18.402847;77.319674
3738;18.421809;77.420386
3739;18.438308;77.468199
3740;18.453188;77.530417
3741;18.489074;77.365351
3742;18.459166;77.463183
3743;18.422841;77.398734
3744;18.409512;77.515083
3745;18.427152;77.467568
3746;18.440064;77.426583
3747;18.365691;77.447256
3748;18.467614;77.482685
3749;18.435436;77.414446
3750;18.412204;77.38969
3751;18.425953;77.498085
3752;18.471315;77.407499
3753;18.421023;77.405007
3754;18.420395;77.454609
3755;18.415129;77.450086
3756;18.375749;77.440378
3757;18.497124;77.504214
3758;18.439795;77.474158
3759;18.412934;77.317422
3760;18.343702;77.501483
3761;18.363503;77.509147
3762;18.359994;77.46476
3763;18.320446;77.457323
3764;18.458868;77.411956
3765;18.400386;77.490291
3766;18.480387;77.462512
3767;18.476052;77.49735
3768;18.372983;77.428052
3769;18.444232;77.395988
3770;18.488753;77.468367
3771;18.592399;77.38921
3772;18.413237;77.495137
3773;18.465144;77.463167
3774;18.449985;77.468174
3775;18.461491;77.427762
3776;18.54712;77.477014
3777;18.490866;77.418232
3778;18.553705;77.40428
3779;18.471432;77.381329
3780;18.504517;77.461018
3781;18.507224;77.507719
3782;18.418347;77.434661
3783;18.56136;77.441319
3784;18.439183;77.406897
3785;18.415471;77.396281
3786;18.455272;77.428648
3787;18.393807;77.437872
3788;18.42996;77.337023
3789;18.41384;77.479341
3790;18.544222;77.589063
3791;18.436243;77.407347
3792;18.446904;77.450186
3793;18.531469;77.347733
3794;18.52053;77.492498
3795;18.396192;77.432161
3796;18.510354;77.416114
3797;18.48433;77.368916
3798;18.395033;77.42508
3799;18.449506;77.453583
3800;18.447734;77.436207
3801;18.406435;77.419258
3802;18.479838;77.482009
3803;18.479201;77.446802
3804;18.406552;77.375639
3805;18.427436;77.431437
3806;18.46995;77.434825
3807;18.432854;77.434184
3808;18.458887;77.442649
3809;18.347685;77.469435
3810;18.387203;77.50968
3811;18.487031;77.475256
3812;18.490306;77.428704
3813;18.450729;77.470253
3814;18.433011;77.44755
3815;18.414531;77.351845
3816;18.45376;77.347329
3817;18.369586;77.38178
3818;18.480188;77.442669
3819;18.495614;77.48363
3820;18.482525;77.536147
3821;18.402885;77.509056
3822;18.458522;77.418115
3823;18.475397;77.453308
3824;18.432528;77.424391
3825;18.428988;77.461291
3826;18.470824;77.443788
3827;18.41586;77.496544
3828;18.395494;77.409749
3829;18.423068;77.50874
3830;18.475674;77.494138
3831;18.385612;77.576545
3832;18.47787;77.461351
3833;18.379128;77.490876
3834;18.417744;77.433341
3835;18.425687;77.457585
3836;18.451058;77.43534
3837;18.478282;77.441072
3838;18.43623;77.408767
3839;18.395703;77.471567
3840;18.387999;77.41118
3841;18.426977;77.565543
3842;18.348732;77.461986
3843;18.412065;77.400593
3844;18.53518;77.376069
3845;18.482578;77.454145
3846;18.418953;77.479784
3847;18.420268;77.45656
3848;18.535809;77.580496
3849;18.399719;77.461667
3850;18.497294;77.386831
3851;18.426887;77.424703
3852;18.368998;77.514289
3853;18.421089;77.462407
3854;18.514651;77.401053
3855;18.495648;77.531189
3856;18.413747;77.431914
3857;18.460655;77.40836
3858;18.375872;77.476932
3859;18.435782;77.422752
3860;18.491429;77.447612
3861;18.385162;77.519497
3862;18.540529;77.408225
3863;18.449393;77.530088
3864;18.401644;77.431542
3865;18.445504;77.452371
3866;18.457926;77.421759
3867;18.359558;77.542904
3868;18.474271;77.532693
3869;18.438141;77.487545
3870;18.451289;77.500902
3871;18.388642;77.376639
3872;18.461512;77.37705
3873;18.461967;77.362441
3874;18.432578;77.491962
3875;18.439372;77.491956
3876;18.408901;77.52181
3877;18.35386;77.428804
3878;18.441485;77.466824
3879;18.480699;77.442487
3880;18.503983;77.567675
3881;18.373583;77.438884
3882;18.512383;77.396702
3883;18.503645;77.504903
3884;18.52764;77.547544
3885;18.453304;77.394732
3886;18.538238;77.494622
3887;18.461797;77.426371
3888;18.452441;77.482561
3889;18.431345;77.468398
3890;18.43226;77.385095
3891;18.387969;77.452046
3892;18.546939;77.441745
3893;18.474043;77.470936
3894;18.430778;77.513179
3895;18.397687;77.487667
3896;18.407083;77.426335
3897;18.394874;77.4218
3898;18.475645;77.472977
3899;18.364041;77.491752
3900;18.427972;77.483013
3901;18.43686;77.374083
3902;18.423572;77.518373
3903;18.493903;77.435441
3904;18.44588;77.427757
3905;18.467738;77.561095
3906;18.447553;77.425752
3907;18.518857;77.496683
3908;18.499315;77.347343
3909;18.484811;77.528888
3910;18.393871;77.400286
3911;18.479669;77.526765
3912;18.450261;77.349629
3913;18.464944;77.515968
3914;18.423123;77.419505
3915;18.463167;77.38768
3916;18.427463;77.453288
3917;18.425248;77.458926
3918;18.425509;77.501079
3919;18.555;77.507092
3920;18.456277;77.430351
3921;18.474105;77.397204
3922;18.465071;77.411058
3923;18.370815;77.500019
3924;18.461966;77.389479
3925;18.437141;77.441172
3926;18.444969;77.325799
3927;18.392137;77.477645
3928;18.373705;77.495812
3929;18.458139;77.521969
3930;18.387521;77.460165
3931;18.452363;77.45295
3932;18.414114;77.423749
3933;18.535696;77.459453
3934;18.546488;77.3863
3935;18.454163;77.549035
3936;18.43641;77.44415
3937;18.467629;77.495513
3938;18.418472;77.441876
3939;18.402391;77.340883
3940;18.473013;77.555461
3941;18.516442;77.442933
3942;18.368585;77.387578
3943;18.520676;77.489993
3944;18.453261;77.441718
3945;18.505875;77.516779
3946;18.438445;77.4915
3947;18.340441;77.544505
3948;18.423378;77.425232
3949;18.43556;77.448859
3950;18.466194;77.386909
3951;18.485816;77.498096
3952;18.50952;77.481191
3953;18.428956;77.460854
3954;18.454252;77.467168
3955;18.465981;77.440597
3956;18.43902;77.460305
3957;18.423674;77.48918
3958;18.459981;77.510353
3959;18.444886;77.430709
3960;18.401833;77.532426
